Title,col,Price,Field2_links
You are apt,31 aug 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1140930/You_are_apt/?snr=1_7_7_230_150_843
One Against The Galaxy,1 dec 2017,"
                        0,79€                    ",https://store.steampowered.com/app/755820/One_Against_The_Galaxy/?snr=1_7_7_230_150_843
Neon Cat Tickler,15 apr 2019,"
                        0,79€                    ",https://store.steampowered.com/app/885220/Neon_Cat_Tickler/?snr=1_7_7_230_150_843
labyrinth 3,13 jan 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1505570/labyrinth_3/?snr=1_7_7_230_150_843
Boom Boom Bovine,8 jul 2019,"
                        0,79€                    ",https://store.steampowered.com/app/982390/Boom_Boom_Bovine/?snr=1_7_7_230_150_843
Exo-Adventures,10 sep 2018,"
                        0,79€                    ",https://store.steampowered.com/app/884920/ExoAdventures/?snr=1_7_7_230_150_843
Decabristov Street,16 feb 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1511130/Decabristov_Street/?snr=1_7_7_230_150_843
hOSHIs Elektronauts,14 jan 2018,"
                        0,99€                    ",https://store.steampowered.com/app/776450/hOSHIs_Elektronauts/?snr=1_7_7_230_150_843
OFFICE ESCAPE,16 apr 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1052470/OFFICE_ESCAPE/?snr=1_7_7_230_150_843
Fos,30 jun 2017,"
                        0,99€                    ",https://store.steampowered.com/app/662690/Fos/?snr=1_7_7_230_150_843
WackIt,26 aug 2017,"
                        0,99€                    ",https://store.steampowered.com/app/698570/WackIt/?snr=1_7_7_230_150_843
Feylin,22 mei 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1314540/Feylin/?snr=1_7_7_230_150_844
Elly The Jelly,4 aug 2017,"
                        0,99€                    ",https://store.steampowered.com/app/681670/Elly_The_Jelly/?snr=1_7_7_230_150_844
Violet Haunted,21 okt 2016,"
                        0,99€                    ",https://store.steampowered.com/app/529090/Violet_Haunted/?snr=1_7_7_230_150_844
The Garden,6 sep 2016,"
                        0,99€                    ",https://store.steampowered.com/app/516810/The_Garden/?snr=1_7_7_230_150_844
Anguished,2 nov 2016,"
                        0,99€                    ",https://store.steampowered.com/app/552310/Anguished/?snr=1_7_7_230_150_844
ShapeRockets,28 okt 2016,"
                        0,99€                    ",https://store.steampowered.com/app/531480/ShapeRockets/?snr=1_7_7_230_150_844
Izeriya,28 apr 2016,"
                        0,99€                    ",https://store.steampowered.com/app/463830/Izeriya/?snr=1_7_7_230_150_844
Surfasaurus,16 mrt 2017,"
                        0,99€                    ",https://store.steampowered.com/app/584860/Surfasaurus/?snr=1_7_7_230_150_844
A Wanderer's Adventure,22 aug 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1127200/A_Wanderers_Adventure/?snr=1_7_7_230_150_844
UnBorn,4 jul 2018,"
                        4,99€                    ",https://store.steampowered.com/app/886420/UnBorn/?snr=1_7_7_230_150_844
Ultima Defesa,13 sep 2019,"
                        3,99€                    ",https://store.steampowered.com/app/1146590/Ultima_Defesa/?snr=1_7_7_230_150_844
Proto Cuckoo 64,8 aug 2020,"
                        3,99€                    ",https://store.steampowered.com/app/1357270/Proto_Cuckoo_64/?snr=1_7_7_230_150_844
Dark Frame,23 apr 2021,"
                        0,79€                    ",https://store.steampowered.com/app/1584800/Dark_Frame/?snr=1_7_7_230_150_844
Robot Pirates,9 jun 2017,"
                        1,59€                    ",https://store.steampowered.com/app/645780/Robot_Pirates/?snr=1_7_7_230_150_844
Colorize,3 jul 2020,,https://store.steampowered.com/app/1348220/Colorize/?snr=1_7_7_230_150_844
Tactic Code - 战术代码,20 sep 2018,,https://store.steampowered.com/app/908020/Tactic_Code/?snr=1_7_7_230_150_844
Konrad the Rocket,16 okt 2017,"
                        0,79€                    ",https://store.steampowered.com/app/717060/Konrad_the_Rocket/?snr=1_7_7_230_150_844
Combat Mech VR,26 aug 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1333500/Combat_Mech_VR/?snr=1_7_7_230_150_844
Bubble Rush,30 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/717910/Bubble_Rush/?snr=1_7_7_230_150_844
Survirus,15 apr 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1050680/Survirus/?snr=1_7_7_230_150_844
SkiFy,24 jan 2018,"
                        0,79€                    ",https://store.steampowered.com/app/656060/SkiFy/?snr=1_7_7_230_150_844
Catovania,3 jun 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1281980/Catovania/?snr=1_7_7_230_150_844
故郷をさがす三姉妹/ The Three Sisters looking for their back home.,29 jun 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1094190/_The_Three_Sisters_looking_for_their_back_home/?snr=1_7_7_230_150_844
NEONARCADE: adventure puzzle muse,5 nov 2018,"
                        0,78€                    ",https://store.steampowered.com/app/963960/NEONARCADE_adventure_puzzle_muse/?snr=1_7_7_230_150_844
Sakura and Crit: The Mock Game,10 aug 2018,"
                        1,59€                    ",https://store.steampowered.com/app/867590/Sakura_and_Crit_The_Mock_Game/?snr=1_7_7_230_150_844
The Watcher,2 mei 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1291710/The_Watcher/?snr=1_7_7_230_150_844
Power Of Language,18 jul 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1328930/Power_Of_Language/?snr=1_7_7_230_150_844
The Volcano,19 okt 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1047840/The_Volcano/?snr=1_7_7_230_150_844
The Tower - The Order of XII,26 sep 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1068770/The_Tower__The_Order_of_XII/?snr=1_7_7_230_150_844
Neon Light,17 mei 2021,"
                        1,59€                    ",https://store.steampowered.com/app/1617780/Neon_Light/?snr=1_7_7_230_150_844
Ray Versus,3 jan 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1161210/Ray_Versus/?snr=1_7_7_230_150_844
Solitude - Escape of Head,12 jun 2018,"
                        1,59€                    ",https://store.steampowered.com/app/865760/Solitude__Escape_of_Head/?snr=1_7_7_230_150_844
TRIM,21 okt 2020,"
                        1,59€                    ",https://store.steampowered.com/app/732440/TRIM/?snr=1_7_7_230_150_844
The Drain Collector,5 jan 2018,"
                        1,59€                    ",https://store.steampowered.com/app/778980/The_Drain_Collector/?snr=1_7_7_230_150_844
Cat Knight,19 apr 2021,"
                        3,29€                    ",https://store.steampowered.com/app/1588100/Cat_Knight/?snr=1_7_7_230_150_844
Hacked,1 nov 2016,"
                        0,99€                    ",https://store.steampowered.com/app/453470/Hacked/?snr=1_7_7_230_150_844
Bounce Ball,14 okt 2017,"
                        1,99€                    ",https://store.steampowered.com/app/721080/Bounce_Ball/?snr=1_7_7_230_150_844
我们的国,1 dec 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1156970/_/?snr=1_7_7_230_150_844
Rogue Planet,23 mei 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1301380/Rogue_Planet/?snr=1_7_7_230_150_844
Hum Drum Experiences,28 sep 2018,"
                        1,59€                    ",https://store.steampowered.com/app/874250/Hum_Drum_Experiences/?snr=1_7_7_230_150_844
Obligation,7 okt 2019,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/1151460/Obligation/?snr=1_7_7_230_150_844
Skull's Solitude,16 jan 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1219180/Skulls_Solitude/?snr=1_7_7_230_150_844
TrapLand,28 jun 2018,"
                        1,59€                    ",https://store.steampowered.com/app/871670/TrapLand/?snr=1_7_7_230_150_844
Martha Madison: Waves,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/694240/Martha_Madison_Waves/?snr=1_7_7_230_150_844
Martha Madison: Magnetism,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/693080/Martha_Madison_Magnetism/?snr=1_7_7_230_150_844
Martha Madison: Energy,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/694230/Martha_Madison_Energy/?snr=1_7_7_230_150_844
Martha Madison: Simple Machines Volume 2,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/693070/Martha_Madison_Simple_Machines_Volume_2/?snr=1_7_7_230_150_844
Martha Madison: Simple Machines Volume 1,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/690840/Martha_Madison_Simple_Machines_Volume_1/?snr=1_7_7_230_150_844
Martha Madison: Forces,8 feb 2018,"
                        1,99€                    ",https://store.steampowered.com/app/685970/Martha_Madison_Forces/?snr=1_7_7_230_150_844
Neon GraVel,20 apr 2021,"
                        1,59€                    ",https://store.steampowered.com/app/1577680/Neon_GraVel/?snr=1_7_7_230_150_844
Space Chip,17 mei 2018,"
                        0,99€                    ",https://store.steampowered.com/app/790760/Space_Chip/?snr=1_7_7_230_150_845
Bump+Smack,9 aug 2017,"
                        1,99€                    ",https://store.steampowered.com/app/652070/BumpSmack/?snr=1_7_7_230_150_845
Car Jump,7 okt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1425170/Car_Jump/?snr=1_7_7_230_150_845
Lamp Man Down,19 sep 2018,"
                        0,79€                    ",https://store.steampowered.com/app/934590/Lamp_Man_Down/?snr=1_7_7_230_150_845
GlowyJump,21 feb 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1234340/GlowyJump/?snr=1_7_7_230_150_845
ICan,30 mei 2019,"
                        0,79€                    ",https://store.steampowered.com/app/925810/ICan/?snr=1_7_7_230_150_845
Cave under Richmordnom,23 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/913570/Cave_under_Richmordnom/?snr=1_7_7_230_150_845
JetBall Arena,15 mei 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1008890/JetBall_Arena/?snr=1_7_7_230_150_845
Grey Zone,15 okt 2017,"
                        0,99€                    ",https://store.steampowered.com/app/718980/Grey_Zone/?snr=1_7_7_230_150_845
Flame of Mirrors,19 jul 2017,"
                        0,99€                    ",https://store.steampowered.com/app/642570/Flame_of_Mirrors/?snr=1_7_7_230_150_845
Packed Train,26 jul 2018,"
                        1,99€                    ",https://store.steampowered.com/app/821400/Packed_Train/?snr=1_7_7_230_150_845
DOWN MEANS UP,21 aug 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1137360/DOWN_MEANS_UP/?snr=1_7_7_230_150_845
SnL,5 sep 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1147200/SnL/?snr=1_7_7_230_150_845
Smile'N'Slide,3 aug 2018,"
                        1,99€                    ",https://store.steampowered.com/app/860680/SmileNSlide/?snr=1_7_7_230_150_845
建筑大冒险 Architectural Adventure,14 aug 2018,"
                        0,79€                    ",https://store.steampowered.com/app/907920/_Architectural_Adventure/?snr=1_7_7_230_150_845
Red Blue,1 nov 2018,"
                        0,79€                    ",https://store.steampowered.com/app/961410/Red_Blue/?snr=1_7_7_230_150_845
Redshift VR,2 nov 2018,"
                        0,79€                    ",https://store.steampowered.com/app/825100/Redshift_VR/?snr=1_7_7_230_150_845
The Adventures of Spunk Dodgers and Splat,9 apr 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1243410/The_Adventures_of_Spunk_Dodgers_and_Splat/?snr=1_7_7_230_150_845
"Hello, World.",19 apr 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1060870/Hello_World/?snr=1_7_7_230_150_845
Another Rocket Game,25 okt 2017,"
                        0,99€                    ",https://store.steampowered.com/app/724600/Another_Rocket_Game/?snr=1_7_7_230_150_845
Jambo,24 jan 2018,"
                        0,99€                    ",https://store.steampowered.com/app/777860/Jambo/?snr=1_7_7_230_150_845
Adventures of Mike,24 mei 2018,"
                        0,79€                    ",https://store.steampowered.com/app/858180/Adventures_of_Mike/?snr=1_7_7_230_150_845
Brain Crush,18 aug 2017,"
                        0,99€                    ",https://store.steampowered.com/app/679960/Brain_Crush/?snr=1_7_7_230_150_845
Production Sound / 产声,20 mrt 2018,"
                        0,79€                    ",https://store.steampowered.com/app/816930/Production_Sound/?snr=1_7_7_230_150_845
Hare,27 sep 2017,"
                        0,79€                    ",https://store.steampowered.com/app/681290/Hare/?snr=1_7_7_230_150_845
Dark Trail,6 jan 2019,"
                        0,79€                    ",https://store.steampowered.com/app/961560/Dark_Trail/?snr=1_7_7_230_150_845
Time Virus,7 nov 2018,"
                        0,79€                    ",https://store.steampowered.com/app/962270/Time_Virus/?snr=1_7_7_230_150_845
fishman,11 aug 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1110350/fishman/?snr=1_7_7_230_150_845
Way Far Home,28 mei 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1315370/Way_Far_Home/?snr=1_7_7_230_150_845
The Dark Age I : Zordon's Empire,30 aug 2017,"
                        0,79€                    ",https://store.steampowered.com/app/683810/The_Dark_Age_I__Zordons_Empire/?snr=1_7_7_230_150_845
Snakenpon,2 nov 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1452300/Snakenpon/?snr=1_7_7_230_150_845
Maze of Memories,26 apr 2019,"
                        1,59€                    ",https://store.steampowered.com/app/1060840/Maze_of_Memories/?snr=1_7_7_230_150_845
DARK MAZE,aug 2020,"
                        1,59€                    ",https://store.steampowered.com/app/1360760/DARK_MAZE/?snr=1_7_7_230_150_845
Hunt the Lights,27 okt 2020,"
                        0,79€                    ",https://store.steampowered.com/app/1423970/Hunt_the_Lights/?snr=1_7_7_230_150_845
Mundus Walkers,"Not late, not early. Precisely when it's time...","
                                            ",https://store.steampowered.com/app/1239330/Mundus_Walkers/?snr=1_7_7_230_150_845
Tank Impact,20 okt 2019,"
                        0,79€                    ",https://store.steampowered.com/app/1167270/Tank_Impact/?snr=1_7_7_230_150_845
The Last One Month,12 okt 2021,"
                                            ",https://store.steampowered.com/app/1228330/The_Last_One_Month/?snr=1_7_7_230_150_845
Strike Squadron: Caracará,28 dec 2016,"
                        2,39€                    ",https://store.steampowered.com/app/507340/Strike_Squadron_Caracar/?snr=1_7_7_230_150_845
Flying Soul,16 jan 2019,"
                        0,79€                    ",https://store.steampowered.com/app/909270/Flying_Soul/?snr=1_7_7_230_150_845
Graveyard Smash,3 sep 2016,"
                        2,99€                    ",https://store.steampowered.com/app/504240/Graveyard_Smash/?snr=1_7_7_230_150_845
Santa's Special Delivery,12 dec 2016,"
                        2,99€                    ",https://store.steampowered.com/app/564420/Santas_Special_Delivery/?snr=1_7_7_230_150_845
The Writer: A Change Of Identity,15 okt 2016,"
                        2,99€                    ",https://store.steampowered.com/app/533770/The_Writer_A_Change_Of_Identity/?snr=1_7_7_230_150_845
Journey: Benjamin's Adventures,22 feb 2017,"
                        2,99€                    ",https://store.steampowered.com/app/584040/Journey_Benjamins_Adventures/?snr=1_7_7_230_150_845
Holo-Graham,20 feb 2017,"
                        2,39€                    ",https://store.steampowered.com/app/566140/HoloGraham/?snr=1_7_7_230_150_845
Holiday Simulator : Wacky Sleigh Ride,22 dec 2016,"
                        1,99€                    ",https://store.steampowered.com/app/571180/Holiday_Simulator__Wacky_Sleigh_Ride/?snr=1_7_7_230_150_845
HyperZen Training,17 jul 2018,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/884160/HyperZen_Training/?snr=1_7_7_230_150_845
Gemstone Keeper,31 mrt 2017,"
                        9,99€                    ",https://store.steampowered.com/app/522080/Gemstone_Keeper/?snr=1_7_7_230_150_845
Atex Brawl,16 aug 2018,"
                        6,59€                    ",https://store.steampowered.com/app/852530/Atex_Brawl/?snr=1_7_7_230_150_845
No Clue VR,8 nov 2017,"
                        19,99€                    ",https://store.steampowered.com/app/625320/No_Clue_VR/?snr=1_7_7_230_150_845
Leviathan Starblade,4 nov 2016,"
                        2,99€                    ",https://store.steampowered.com/app/549900/Leviathan_Starblade/?snr=1_7_7_230_150_845
Leviathan Starblade,4 nov 2016,"
                        2,99€                    ",https://store.steampowered.com/app/549900/Leviathan_Starblade/?snr=1_7_7_230_150_846
Operation TP,15 sep 2020,"
                        Gratis                    ",https://store.steampowered.com/app/1397710/Operation_TP/?snr=1_7_7_230_150_846
Tyto Online,26 nov 2016,"
                                            ",https://store.steampowered.com/app/544290/Tyto_Online/?snr=1_7_7_230_150_846
Kyurinaga's Revenge,25 okt 2016,"
                        7,99€                    ",https://store.steampowered.com/app/529580/Kyurinagas_Revenge/?snr=1_7_7_230_150_846
The Cerberus Project: Horde Arena FPS,4 okt 2017,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/662870/The_Cerberus_Project_Horde_Arena_FPS/?snr=1_7_7_230_150_846
Starwalker,23 dec 2014,"
                        3,99€                    ",https://store.steampowered.com/app/339820/Starwalker/?snr=1_7_7_230_150_846
Kyiv: from dusk till dawn with Lenovo Explorer,14 sep 2018,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/926720/Kyiv_from_dusk_till_dawn_with_Lenovo_Explorer/?snr=1_7_7_230_150_846
Gear Gauntlet,1 nov 2016,"
                        6,99€                    ",https://store.steampowered.com/app/486890/Gear_Gauntlet/?snr=1_7_7_230_150_846
Retool,19 mei 2016,"
                        7,99€                    ",https://store.steampowered.com/app/463440/Retool/?snr=1_7_7_230_150_846
Draw The Way,19 nov 2018,"
                        4,99€                    ",https://store.steampowered.com/app/577380/Draw_The_Way/?snr=1_7_7_230_150_846
Defection,15 mrt 2019,"
                        3,29€                    ",https://store.steampowered.com/app/1023130/Defection/?snr=1_7_7_230_150_846
GGG Collection,7 aug 2019,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/1105480/GGG_Collection/?snr=1_7_7_230_150_846
Navpoint,23 sep 2015,"
                        4,99€                    ",https://store.steampowered.com/app/297080/Navpoint/?snr=1_7_7_230_150_846
Light Bound,23 apr 2015,"
                        9,99€                    ",https://store.steampowered.com/app/335560/Light_Bound/?snr=1_7_7_230_150_846
Watson's Watch,6 jun 2016,"
                        6,59€                    ",https://store.steampowered.com/app/445550/Watsons_Watch/?snr=1_7_7_230_150_846
Way of Redemption,7 nov 2017,"
                        6,99€                    ",https://store.steampowered.com/app/498740/Way_of_Redemption/?snr=1_7_7_230_150_846
Cubikolor,20 mei 2016,"
                        7,99€                    ",https://store.steampowered.com/app/451100/Cubikolor/?snr=1_7_7_230_150_846
Survive.com,19 jul 2020,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/1345980/Survivecom/?snr=1_7_7_230_150_846
Ascender,17 mrt 2017,"
                        8,99€                    ",https://store.steampowered.com/app/598230/Ascender/?snr=1_7_7_230_150_846
Chopper To Hell,24 apr 2019,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/1061790/Chopper_To_Hell/?snr=1_7_7_230_150_846
Clean VR,27 mei 2019,"
                        Gratis                    ",https://store.steampowered.com/app/1071090/Clean_VR/?snr=1_7_7_230_150_846
Super GunWorld 2,17 aug 2016,"
                        7,99€                    ",https://store.steampowered.com/app/514220/Super_GunWorld_2/?snr=1_7_7_230_150_846
NAL Is Alive,17 dec 2016,"
                        8,19€                    ",https://store.steampowered.com/app/485430/NAL_Is_Alive/?snr=1_7_7_230_150_846
The Sun Never Sets,6 jun 2017,"
                        4,99€                    ",https://store.steampowered.com/app/636370/The_Sun_Never_Sets/?snr=1_7_7_230_150_846
逃离死亡堡(Escape from the death castle),17 jan 2020,"
                        Gratis                    ",https://store.steampowered.com/app/1218710/Escape_from_the_death_castle/?snr=1_7_7_230_150_846
Heavily Armed,16 jun 2017,"
                        14,99€                    ",https://store.steampowered.com/app/554770/Heavily_Armed/?snr=1_7_7_230_150_846
Spellbind,17 mrt 2015,"
                        9,99€                    ",https://store.steampowered.com/app/353600/Spellbind/?snr=1_7_7_230_150_846
Duckles: the Jigsaw Witch,20 dec 2016,"
                        3,99€                    ",https://store.steampowered.com/app/512700/Duckles_the_Jigsaw_Witch/?snr=1_7_7_230_150_846
Chowdertwo,21 feb 2017,"
                        2,39€                    ",https://store.steampowered.com/app/585750/Chowdertwo/?snr=1_7_7_230_150_846
Neon Exile,6 aug 2019,"
                        20,99€                    ",https://store.steampowered.com/app/505020/Neon_Exile/?snr=1_7_7_230_150_846
The Ember Saga: A New Fire,27 aug 2016,"
                        6,99€                    ",https://store.steampowered.com/app/498700/The_Ember_Saga_A_New_Fire/?snr=1_7_7_230_150_846
Plague Road,23 mei 2017,"
                        19,99€                    ",https://store.steampowered.com/app/622080/Plague_Road/?snr=1_7_7_230_150_846
Twixel,18 nov 2016,"
                        1,59€                    ",https://store.steampowered.com/app/528770/Twixel/?snr=1_7_7_230_150_846
OVERGRAVITY,24 jul 2015,"
                        1,99€                    ",https://store.steampowered.com/app/376350/OVERGRAVITY/?snr=1_7_7_230_150_846
Slow.Bullet VR,18 apr 2019,"
                        Gratis te spelen                    ",https://store.steampowered.com/app/1047910/SlowBullet_VR/?snr=1_7_7_230_150_846
Volvox,7 dec 2015,"
                        9,99€                    ",https://store.steampowered.com/app/392600/Volvox/?snr=1_7_7_230_150_846
Drew and the Floating Labyrinth,4 feb 2015,"
                        4,99€                    ",https://store.steampowered.com/app/346200/Drew_and_the_Floating_Labyrinth/?snr=1_7_7_230_150_846
World Leader Card Game,13 jun 2019,"
                        Gratis                    ",https://store.steampowered.com/app/1085840/World_Leader_Card_Game/?snr=1_7_7_230_150_846
500 Years Act 1,15 apr 2015,"
                        7,99€                    ",https://store.steampowered.com/app/357200/500_Years_Act_1/?snr=1_7_7_230_150_846
Birth of Shadows®,5 nov 2015,"
                        3,99€                    ",https://store.steampowered.com/app/401170/Birth_of_Shadows/?snr=1_7_7_230_150_846
Out Of The Shelter,21 mrt 2021,"
                        Gratis                    ",https://store.steampowered.com/app/1557100/Out_Of_The_Shelter/?snr=1_7_7_230_150_846
Spooky Heroes,24 jun 2016,"
                        3,99€                    ",https://store.steampowered.com/app/486500/Spooky_Heroes/?snr=1_7_7_230_150_846
Memoir En Code: Reissue,21 sep 2016,"
                        4,99€                    ",https://store.steampowered.com/app/467940/Memoir_En_Code_Reissue/?snr=1_7_7_230_150_846
RX squad,30 jul 2016,"
                        1,99€                    ",https://store.steampowered.com/app/494120/RX_squad/?snr=1_7_7_230_150_846
ZombieThon,19 mei 2018,"
                        12,49€                    ",https://store.steampowered.com/app/718270/ZombieThon/?snr=1_7_7_230_150_846
The Stray Cat,10 mei 2018,"
                        Gratis                    ",https://store.steampowered.com/app/852450/The_Stray_Cat/?snr=1_7_7_230_150_846
Red Gate,20 mei 2019,"
                        3,29€                    ",https://store.steampowered.com/app/1076600/Red_Gate/?snr=1_7_7_230_150_846
Gold Crusader,22 nov 2016,"
                        2,99€                    ",https://store.steampowered.com/app/556000/Gold_Crusader/?snr=1_7_7_230_150_846
Hypership Out of Control,29 sep 2015,"
                        1,99€                    ",https://store.steampowered.com/app/354040/Hypership_Out_of_Control/?snr=1_7_7_230_150_846
The Admin,1 nov 2016,"
                        1,59€                    ",https://store.steampowered.com/app/420300/The_Admin/?snr=1_7_7_230_150_846
Forging Glory,To be Announced,"
                                            ",https://store.steampowered.com/app/451790/Forging_Glory/?snr=1_7_7_230_150_847
Insane,31 mrt 2016,"
                        7,99€                    ",https://store.steampowered.com/app/452930/Insane/?snr=1_7_7_230_150_847
Led It Rain,12 dec 2018,"
                        9,99€                    ",https://store.steampowered.com/app/464610/Led_It_Rain/?snr=1_7_7_230_150_847
Quest of Souls,2017,"
                                            ",https://store.steampowered.com/app/441560/Quest_of_Souls/?snr=1_7_7_230_150_847
Mind Dead,16 aug 2016,"
                        3,99€                    ",https://store.steampowered.com/app/442190/Mind_Dead/?snr=1_7_7_230_150_847
Endless Burst,26 jul 2016,"
                        3,99€                    ",https://store.steampowered.com/app/442760/Endless_Burst/?snr=1_7_7_230_150_847
Draco Dux,30 apr 2021,"
                        9,99€                    ",https://store.steampowered.com/app/460730/Draco_Dux/?snr=1_7_7_230_150_847
SteamDolls VR,2019,"
                                            ",https://store.steampowered.com/app/461100/SteamDolls_VR/?snr=1_7_7_230_150_847
Disobey - Revolt Simulator,,"
                                            ",https://store.steampowered.com/app/461190/Disobey__Revolt_Simulator/?snr=1_7_7_230_150_847
kicker,14 jun 2018,"
                        Gratis                    ",https://store.steampowered.com/app/866040/kicker/?snr=1_7_7_230_150_847
The Way Of Love: Sub Zero,17 okt 2017,"
                        9,99€                    ",https://store.steampowered.com/app/461590/The_Way_Of_Love_Sub_Zero/?snr=1_7_7_230_150_847
Zipple World 2: The Sweet Chaos,17 mei 2016,"
                        4,99€                    ",https://store.steampowered.com/app/461600/Zipple_World_2_The_Sweet_Chaos/?snr=1_7_7_230_150_847
VReakout,14 jul 2016,"
                        7,99€                    ",https://store.steampowered.com/app/458110/VReakout/?snr=1_7_7_230_150_847
GAIN,14 jun 2016,"
                        4,99€                    ",https://store.steampowered.com/app/458450/GAIN/?snr=1_7_7_230_150_847
"States, Firms, & Households",15 apr 2016,"
                        27,99€                    ",https://store.steampowered.com/app/458820/States_Firms__Households/?snr=1_7_7_230_150_847
Medieval Battlefields - Black Edition,2 jun 2016,"
                        9,99€                    ",https://store.steampowered.com/app/459040/Medieval_Battlefields__Black_Edition/?snr=1_7_7_230_150_847
Wizards:Home,8 sep 2017,"
                        4,99€                    ",https://store.steampowered.com/app/459050/WizardsHome/?snr=1_7_7_230_150_847
R.C. Bot Inc.,29 jul 2016,"
                        4,99€                    ",https://store.steampowered.com/app/459630/RC_Bot_Inc/?snr=1_7_7_230_150_847
Longshot Universe,20 feb 2018,"
                        7,99€                    ",https://store.steampowered.com/app/459770/Longshot_Universe/?snr=1_7_7_230_150_847
Sokos,June 2016,"
                                            ",https://store.steampowered.com/app/459900/Sokos/?snr=1_7_7_230_150_847
Ashes of Lemuria,Coming this year,"
                                            ",https://store.steampowered.com/app/456140/Ashes_of_Lemuria/?snr=1_7_7_230_150_847
A Land Fit For Heroes,4 mei 2016,"
                                            ",https://store.steampowered.com/app/456210/A_Land_Fit_For_Heroes/?snr=1_7_7_230_150_847
Hastilude,Fall 2017,"
                                            ",https://store.steampowered.com/app/457410/Hastilude/?snr=1_7_7_230_150_847
Fantasy Bump,TBA,"
                                            ",https://store.steampowered.com/app/467540/Fantasy_Bump/?snr=1_7_7_230_150_847
Occurrence at JCR Outpost,18 jul 2016,"
                        3,99€                    ",https://store.steampowered.com/app/468080/Occurrence_at_JCR_Outpost/?snr=1_7_7_230_150_847
Nebula,2 jun 2016,"
                        4,99€                    ",https://store.steampowered.com/app/468130/Nebula/?snr=1_7_7_230_150_847
Super ComboMan: Smash Edition,22 aug 2017,"
                        14,99€                    ",https://store.steampowered.com/app/468650/Super_ComboMan_Smash_Edition/?snr=1_7_7_230_150_847
Hexaverse,17 aug 2018,"
                        4,99€                    ",https://store.steampowered.com/app/468350/Hexaverse/?snr=1_7_7_230_150_847
Music of the Spheres,25 mei 2019,"
                        2,99€                    ",https://store.steampowered.com/app/462380/Music_of_the_Spheres/?snr=1_7_7_230_150_847
Ad Exitum,13 mei 2016,"
                        4,99€                    ",https://store.steampowered.com/app/444990/Ad_Exitum/?snr=1_7_7_230_150_847
Bug N Out,3 mei 2016,"
                        2,29€                    ",https://store.steampowered.com/app/463130/Bug_N_Out/?snr=1_7_7_230_150_847
Glory Warrior : Lord of Darkness,,"
                                            ",https://store.steampowered.com/app/463140/Glory_Warrior__Lord_of_Darkness/?snr=1_7_7_230_150_847
Bipolar Game,20 apr 2016,"
                        8,19€                    ",https://store.steampowered.com/app/463450/Bipolar_Game/?snr=1_7_7_230_150_847
StreetCraft,30 sep 2016,"
                        4,99€                    ",https://store.steampowered.com/app/463540/StreetCraft/?snr=1_7_7_230_150_847
Initia: Elemental Arena,29 apr 2016,"
                        11,99€                    ",https://store.steampowered.com/app/463920/Initia_Elemental_Arena/?snr=1_7_7_230_150_847
Shadow Over Isolation,2019,"
                                            ",https://store.steampowered.com/app/463940/Shadow_Over_Isolation/?snr=1_7_7_230_150_847
